date,DayOfWeek,TimeOfDay,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
07/02/2015 03:33,7,3.00,19.745,19.2,0,438.6666667,0.002725079,0
07/02/2015 03:34,7,3.00,19.79,19.2,0,436,0.002732733,0
07/02/2015 03:35,7,3.00,19.79,19.2,0,440.5,0.002732733,0
07/02/2015 03:36,7,3.00,19.79,19.2,0,442.3333333,0.002732733,0
07/02/2015 03:36,7,3.00,19.79,19.2,0,441.5,0.002732733,0
07/02/2015 03:38,7,3.00,19.79,19.2,0,440,0.002732733,0
07/02/2015 03:39,7,3.00,19.79,19.2,0,438,0.002732733,0
07/02/2015 03:40,7,3.00,19.79,19.2,0,437.3333333,0.002732733,0
07/02/2015 03:40,7,3.00,19.79,19.2,0,443,0.002732733,0
07/02/2015 03:42,7,3.00,19.79,19.2,0,437,0.002732733,0
07/02/2015 03:42,7,3.00,19.79,19.2,0,435,0.002732733,0
07/02/2015 03:43,7,3.00,19.79,19.245,0,436,0.002739166,0
07/02/2015 03:45,7,3.00,19.79,19.2,0,440,0.002732733,0
07/02/2015 03:46,7,3.00,19.79,19.2,0,441.75,0.002732733,0
07/02/2015 03:47,7,3.00,19.79,19.245,0,445,0.002739166,0
07/02/2015 03:48,7,3.00,19.79,19.245,0,440,0.002739166,0
07/02/2015 03:49,7,3.00,19.79,19.245,0,437.5,0.002739166,0
07/02/2015 03:49,7,3.00,19.79,19.29,0,440,0.002745599,0
07/02/2015 03:51,7,3.00,19.79,19.29,0,438.5,0.002745599,0
07/02/2015 03:52,7,3.00,19.79,19.2,0,438,0.002732733,0
07/02/2015 03:53,7,3.00,19.79,19.29,0,439.5,0.002745599,0
07/02/2015 03:53,7,3.00,19.79,19.29,0,440,0.002745599,0
07/02/2015 03:55,7,3.00,19.79,19.29,0,441,0.002745599,0
07/02/2015 03:55,7,3.00,19.79,19.29,0,441,0.002745599,0
07/02/2015 03:56,7,3.00,19.79,19.29,0,437.5,0.002745599,0
07/02/2015 03:58,7,3.00,19.79,19.29,0,439,0.002745599,0
07/02/2015 03:59,7,3.00,19.79,19.29,0,438,0.002745599,0
07/02/2015 04:00,7,4.00,19.79,19.29,0,448,0.002745599,0
07/02/2015 04:01,7,4.00,19.79,19.29,0,441,0.002745599,0
07/02/2015 04:01,7,4.00,19.79,19.29,0,443,0.002745599,0
07/02/2015 04:02,7,4.00,19.79,19.29,0,442,0.002745599,0
07/02/2015 04:04,7,4.00,19.79,19.29,0,439,0.002745599,0
07/02/2015 04:05,7,4.00,19.79,19.29,0,439.5,0.002745599,0
07/02/2015 04:06,7,4.00,19.79,19.29,0,438.5,0.002745599,0
07/02/2015 04:07,7,4.00,19.79,19.35666667,0,438.6666667,0.00275513,0
07/02/2015 04:08,7,4.00,19.79,19.29,0,443,0.002745599,0
07/02/2015 04:08,7,4.00,19.79,19.29,0,436,0.002745599,0
07/02/2015 04:09,7,4.00,19.79,19.29,0,442,0.002745599,0
07/02/2015 04:11,7,4.00,19.79,19.29,0,440,0.002745599,0
07/02/2015 04:12,7,4.00,19.79,19.29,0,439,0.002745599,0
07/02/2015 04:13,7,4.00,19.79,19.29,0,442.3333333,0.002745599,0
07/02/2015 04:14,7,4.00,19.79,19.39,0,441.5,0.002759896,0
07/02/2015 04:14,7,4.00,19.79,19.29,0,446.5,0.002745599,0
07/02/2015 04:15,7,4.00,19.79,19.29,0,450,0.002745599,0
07/02/2015 04:17,7,4.00,19.84,19.29,0,444,0.002754166,0
07/02/2015 04:18,7,4.00,19.79,19.29,0,442,0.002745599,0
07/02/2015 04:19,7,4.00,19.79,19.29,0,440,0.002745599,0
07/02/2015 04:20,7,4.00,19.79,19.29,0,441,0.002745599,0
07/02/2015 04:21,7,4.00,19.79,19.29,0,442,0.002745599,0
07/02/2015 04:21,7,4.00,19.79,19.29,0,441,0.002745599,0
07/02/2015 04:23,7,4.00,19.79,19.29,0,441,0.002745599,0
07/02/2015 04:24,7,4.00,19.79,19.32333333,0,441.3333333,0.002750365,0
07/02/2015 04:25,7,4.00,19.79,19.39,0,439,0.002759896,0
07/02/2015 04:25,7,4.00,19.79,19.34,0,439.5,0.002752747,0
07/02/2015 04:27,7,4.00,19.79,19.39,0,442,0.002759896,0
07/02/2015 04:27,7,4.00,19.79,19.29,0,443,0.002745599,0
07/02/2015 04:28,7,4.00,19.79,19.29,0,439.5,0.002745599,0
07/02/2015 04:30,7,4.00,19.79,19.29,0,441,0.002745599,0
07/02/2015 04:31,7,4.00,19.79,19.29,0,441,0.002745599,0
07/02/2015 04:32,7,4.00,19.79,19.29,0,443.3333333,0.002745599,0
07/02/2015 04:33,7,4.00,19.79,19.29,0,443,0.002745599,0
07/02/2015 04:34,7,4.00,19.79,19.29,0,445.5,0.002745599,0
07/02/2015 04:34,7,4.00,19.79,19.29,0,446,0.002745599,0
07/02/2015 04:36,7,4.00,19.79,19.29,0,442,0.002745599,0
07/02/2015 04:37,7,4.00,19.79,19.29,0,442.5,0.002745599,0
07/02/2015 04:38,7,4.00,19.79,19.29,0,440,0.002745599,0
07/02/2015 04:38,7,4.00,19.79,19.29,0,441.5,0.002745599,0
07/02/2015 04:40,7,4.00,19.79,19.29,0,443,0.002745599,0
07/02/2015 04:40,7,4.00,19.79,19.29,0,443,0.002745599,0
07/02/2015 04:41,7,4.00,19.79,19.35666667,0,441.6666667,0.00275513,0
07/02/2015 04:43,7,4.00,19.79,19.29,0,442,0.002745599,0
07/02/2015 04:44,7,4.00,19.79,19.32333333,0,446.3333333,0.002750365,0
07/02/2015 04:45,7,4.00,19.79,19.29,0,440.5,0.002745599,0
07/02/2015 04:46,7,4.00,19.745,19.34,0,437.5,0.002745037,0
07/02/2015 04:46,7,4.00,19.79,19.34,0,442.5,0.002752747,0
07/02/2015 04:47,7,4.00,19.79,19.39,0,442,0.002759896,0
07/02/2015 04:49,7,4.00,19.7,19.39,0,439,0.002744454,0
07/02/2015 04:50,7,4.00,19.7,19.39,0,437,0.002744454,0
07/02/2015 04:51,7,4.00,19.745,19.39,0,439,0.002752165,0
07/02/2015 04:52,7,4.00,19.79,19.39,0,441,0.002759896,0
07/02/2015 04:53,7,4.00,19.79,19.39,0,446,0.002759896,0
07/02/2015 04:53,7,4.00,19.745,19.39,0,443,0.002752165,0
07/02/2015 04:54,7,4.00,19.745,19.39,0,441,0.002752165,0
07/02/2015 04:56,7,4.00,19.79,19.39,0,443,0.002759896,0
07/02/2015 04:57,7,4.00,19.79,19.39,0,439,0.002759896,0
07/02/2015 04:58,7,4.00,19.7,19.39,0,441.5,0.002744454,0
07/02/2015 04:59,7,4.00,19.76,19.39,0,440.6666667,0.00275474,0
07/02/2015 04:59,7,4.00,19.73,19.39,0,444,0.002749593,0
07/02/2015 05:00,7,5.00,19.745,19.39,0,442,0.002752165,0
07/02/2015 05:02,7,5.00,19.7,19.39,0,441,0.002744454,0
07/02/2015 05:03,7,5.00,19.7225,19.39,0,448.5,0.002748307,0
07/02/2015 05:04,7,5.00,19.7,19.39,0,445,0.002744454,0
07/02/2015 05:05,7,5.00,19.745,19.39,0,442,0.002752165,0
07/02/2015 05:06,7,5.00,19.79,19.39,0,444.5,0.002759896,0
07/02/2015 05:06,7,5.00,19.73,19.39,0,444.6666667,0.002749593,0
07/02/2015 05:08,7,5.00,19.79,19.39,0,445,0.002759896,0
07/02/2015 05:09,7,5.00,19.79,19.39,0,445,0.002759896,0
07/02/2015 05:10,7,5.00,19.79,19.34,0,445.5,0.002752747,0
07/02/2015 05:10,7,5.00,19.79,19.39,0,444,0.002759896,0
07/02/2015 05:12,7,5.00,19.79,19.29,0,443.5,0.002745599,0
07/02/2015 05:12,7,5.00,19.79,19.315,0,446,0.002749173,0
07/02/2015 05:13,7,5.00,19.745,19.34,0,446,0.002745037,0
07/02/2015 05:15,7,5.00,19.7,19.29,0,447,0.002730238,0
07/02/2015 05:16,7,5.00,19.745,19.29,0,444.5,0.002737909,0
07/02/2015 05:17,7,5.00,19.79,19.29,0,437.5,0.002745599,0
07/02/2015 05:18,7,5.00,19.79,19.29,0,435.5,0.002745599,0
07/02/2015 05:19,7,5.00,19.745,19.29,0,443,0.002737909,0
07/02/2015 05:19,7,5.00,19.79,19.29,0,446,0.002745599,0
07/02/2015 05:21,7,5.00,19.745,19.29,0,440.5,0.002737909,0
07/02/2015 05:22,7,5.00,19.79,19.29,0,439.5,0.002745599,0
07/02/2015 05:23,7,5.00,19.7,19.29,0,444.5,0.002730238,0
07/02/2015 05:23,7,5.00,19.7675,19.29,0,444.25,0.002741752,0
07/02/2015 05:25,7,5.00,19.79,19.29,0,446,0.002745599,0
07/02/2015 05:25,7,5.00,19.79,19.29,0,442,0.002745599,0
07/02/2015 05:26,7,5.00,19.745,19.29,0,443,0.002737909,0
07/02/2015 05:28,7,5.00,19.7,19.34,0,443,0.002737346,0
07/02/2015 05:29,7,5.00,19.745,19.34,0,443.5,0.002745037,0
07/02/2015 05:30,7,5.00,19.745,19.29,0,441.5,0.002737909,0
07/02/2015 05:31,7,5.00,19.79,19.29,0,439,0.002745599,0
07/02/2015 05:31,7,5.00,19.79,19.29,0,437,0.002745599,0
07/02/2015 05:32,7,5.00,19.79,19.29,0,442.6666667,0.002745599,0
07/02/2015 05:34,7,5.00,19.79,19.29,0,442,0.002745599,0
07/02/2015 05:35,7,5.00,19.79,19.29,0,438.5,0.002745599,0
07/02/2015 05:36,7,5.00,19.79,19.29,0,437,0.002745599,0
07/02/2015 05:37,7,5.00,19.79,19.29,0,440,0.002745599,0
07/02/2015 05:38,7,5.00,19.79,19.26,0,444.5,0.00274131,0
07/02/2015 05:38,7,5.00,19.79,19.29,0,438.6666667,0.002745599,0
07/02/2015 05:39,7,5.00,19.79,19.2,0,438,0.002732733,0
07/02/2015 05:41,7,5.00,19.79,19.2,0,437,0.002732733,0
07/02/2015 05:42,7,5.00,19.79,19.2,0,444,0.002732733,0
07/02/2015 05:43,7,5.00,19.79,19.2,0,444,0.002732733,0
07/02/2015 05:44,7,5.00,19.79,19.2,0,443,0.002732733,0
07/02/2015 05:44,7,5.00,19.79,19.245,0,444,0.002739166,0
07/02/2015 05:45,7,5.00,19.76,19.26,0,442.3333333,0.00273619,0
07/02/2015 05:47,7,5.00,19.79,19.29,0,442,0.002745599,0
07/02/2015 05:48,7,5.00,19.76,19.29,0,444.6666667,0.00274047,0
07/02/2015 05:49,7,5.00,19.79,19.29,0,443,0.002745599,0
07/02/2015 05:50,7,5.00,19.745,19.29,0,443.5,0.002737909,0
07/02/2015 05:51,7,5.00,19.79,19.29,0,444,0.002745599,0
07/02/2015 05:51,7,5.00,19.745,19.29,0,441,0.002737909,0
07/02/2015 05:53,7,5.00,19.73,19.32333333,0,441.75,0.002740098,0
07/02/2015 05:54,7,5.00,19.745,19.34,0,445.5,0.002745037,0
07/02/2015 05:55,7,5.00,19.7,19.34,0,442,0.002737346,0
07/02/2015 05:55,7,5.00,19.7,19.39,0,441,0.002744454,0
07/02/2015 05:57,7,5.00,19.7,19.39,0,448,0.002744454,0
07/02/2015 05:57,7,5.00,19.7,19.39,0,443,0.002744454,0
07/02/2015 05:58,7,5.00,19.7,19.39,0,442,0.002744454,0
07/02/2015 06:00,7,6.00,19.745,19.39,0,443,0.002752165,0
07/02/2015 06:01,7,6.00,19.7,19.39,0,446,0.002744454,0
07/02/2015 06:02,7,6.00,19.7,19.39,0,439,0.002744454,0
07/02/2015 06:03,7,6.00,19.7,19.39,0,444,0.002744454,0
07/02/2015 06:04,7,6.00,19.7,19.39,0,445,0.002744454,0
07/02/2015 06:04,7,6.00,19.7,19.39,0,440,0.002744454,0
07/02/2015 06:06,7,6.00,19.7,19.39,0,442.3333333,0.002744454,0
07/02/2015 06:07,7,6.00,19.7,19.39,0,444,0.002744454,0
07/02/2015 06:08,7,6.00,19.7,19.39,0,441.5,0.002744454,0
07/02/2015 06:08,7,6.00,19.7,19.39,0,444,0.002744454,0
07/02/2015 06:10,7,6.00,19.7,19.39,0,439.5,0.002744454,0
07/02/2015 06:10,7,6.00,19.7,19.39,0,441,0.002744454,0
07/02/2015 06:11,7,6.00,19.7,19.39,0,442,0.002744454,0
07/02/2015 06:13,7,6.00,19.745,19.39,0,447,0.002752165,0
07/02/2015 06:14,7,6.00,19.7225,19.39,0,450.5,0.002748307,0
07/02/2015 06:15,7,6.00,19.7,19.39,0,452,0.002744454,0
07/02/2015 06:16,7,6.00,19.7,19.39,0,450,0.002744454,0
07/02/2015 06:16,7,6.00,19.7,19.39,0,447,0.002744454,0
07/02/2015 06:17,7,6.00,19.79,19.39,0,442,0.002759896,0
07/02/2015 06:19,7,6.00,19.7,19.39,0,442,0.002744454,0
07/02/2015 06:20,7,6.00,19.7,19.39,0,449.6666667,0.002744454,0
07/02/2015 06:21,7,6.00,19.7,19.39,0,445,0.002744454,0
07/02/2015 06:22,7,6.00,19.7,19.39,0,445,0.002744454,0
07/02/2015 06:23,7,6.00,19.7,19.39,0,446,0.002744454,0
07/02/2015 06:23,7,6.00,19.7,19.39,0,447,0.002744454,0
07/02/2015 06:24,7,6.00,19.7,19.39,0,444,0.002744454,0
07/02/2015 06:26,7,6.00,19.7,19.39,0,443,0.002744454,0
07/02/2015 06:27,7,6.00,19.7,19.39,0,442,0.002744454,0
07/02/2015 06:28,7,6.00,19.7,19.39,0,442.5,0.002744454,0
07/02/2015 06:29,7,6.00,19.7,19.39,0,441,0.002744454,0
07/02/2015 06:29,7,6.00,19.7,19.39,0,444,0.002744454,0
07/02/2015 06:30,7,6.00,19.7,19.39,0,447,0.002744454,0
07/02/2015 06:32,7,6.00,19.7,19.35666667,0,445,0.002739715,0
07/02/2015 06:33,7,6.00,19.7,19.39,0,445,0.002744454,0
07/02/2015 06:34,7,6.00,19.65,19.34,0,442.5,0.002728822,0
07/02/2015 06:35,7,6.00,19.7,19.39,0,445,0.002744454,0
07/02/2015 06:36,7,6.00,19.7,19.29,0,448.5,0.002730238,0
07/02/2015 06:36,7,6.00,19.7,19.29,0,448,0.002730238,0
07/02/2015 06:38,7,6.00,19.7,19.29,0,449.5,0.002730238,0
07/02/2015 06:39,7,6.00,19.7,19.29,0,450,0.002730238,0
07/02/2015 06:40,7,6.00,19.7,19.245,0,449,0.002723841,0
07/02/2015 06:40,7,6.00,19.7,19.245,0,442,0.002723841,0
07/02/2015 06:42,7,6.00,19.7,19.2,0,446,0.002717444,0
07/02/2015 06:42,7,6.00,19.7,19.2,0,445,0.002717444,0
07/02/2015 06:43,7,6.00,19.7,19.29,0,444.5,0.002730238,0
07/02/2015 06:45,7,6.00,19.7,19.2,0,445,0.002717444,0
07/02/2015 06:46,7,6.00,19.745,19.2675,0,451.75,0.002734702,0
07/02/2015 06:47,7,6.00,19.76,19.23,0,450.3333333,0.002731909,0
07/02/2015 06:48,7,6.00,19.745,19.2,0,451,0.002725079,0
07/02/2015 06:49,7,6.00,19.79,19.2,0,452,0.002732733,0
07/02/2015 06:49,7,6.00,19.79,19.2,0,450,0.002732733,0
07/02/2015 06:51,7,6.00,19.79,19.2,0,444,0.002732733,0
07/02/2015 06:52,7,6.00,19.7675,19.2,0,446.5,0.002728904,0
07/02/2015 06:53,7,6.00,19.79,19.2,0,447.6666667,0.002732733,0
07/02/2015 06:53,7,6.00,19.79,19.2,0,440.3333333,0.002732733,0
07/02/2015 06:55,7,6.00,19.79,19.2,0,448,0.002732733,0
07/02/2015 06:55,7,6.00,19.73,19.2,0,448.3333333,0.002722532,0
07/02/2015 06:56,7,6.00,19.745,19.245,0,445,0.002731494,0
07/02/2015 06:58,7,6.00,19.7,19.2,0,442,0.002717444,0
07/02/2015 06:59,7,6.00,19.745,19.245,0,448,0.002731494,0
07/02/2015 07:00,7,7.00,19.745,19.29,0,449,0.002737909,0
07/02/2015 07:01,7,7.00,19.7,19.29,0,451,0.002730238,0
07/02/2015 07:01,7,7.00,19.79,19.29,0,448,0.002745599,0
07/02/2015 07:02,7,7.00,19.7,19.29,0,447.5,0.002730238,0
07/02/2015 07:04,7,7.00,19.7,19.29,0,446.5,0.002730238,0
07/02/2015 07:05,7,7.00,19.7,19.29,0,449,0.002730238,0
07/02/2015 07:06,7,7.00,19.7,19.29,0,453,0.002730238,0
07/02/2015 07:07,7,7.00,19.7,19.29,0,448,0.002730238,0
07/02/2015 07:08,7,7.00,19.7,19.34,0,449.5,0.002737346,0
07/02/2015 07:08,7,7.00,19.7,19.39,0,449,0.002744454,0
07/02/2015 07:09,7,7.00,19.7,19.39,0,447,0.002744454,0
07/02/2015 07:11,7,7.00,19.66666667,19.35666667,0,449.3333333,0.002734025,0
07/02/2015 07:12,7,7.00,19.7,19.39,0,448,0.002744454,0
07/02/2015 07:13,7,7.00,19.7,19.39,0,446.5,0.002744454,0
07/02/2015 07:14,7,7.00,19.65,19.34,0,444,0.002728822,0
07/02/2015 07:14,7,7.00,19.7,19.39,0,443.3333333,0.002744454,0
07/02/2015 07:15,7,7.00,19.66666667,19.35666667,0,450,0.002734025,0
07/02/2015 07:17,7,7.00,19.66666667,19.35666667,0,453.3333333,0.002734025,0
07/02/2015 07:18,7,7.00,19.7,19.39,0,448,0.002744454,0
07/02/2015 07:19,7,7.00,19.65,19.34,0,449,0.002728822,0
07/02/2015 07:20,7,7.00,19.6,19.29,0,450,0.002713259,0
07/02/2015 07:21,7,7.00,19.7,19.39,0,451,0.002744454,0
07/02/2015 07:21,7,7.00,19.65,19.34,0,443,0.002728822,0
07/02/2015 07:23,7,7.00,19.66666667,19.35666667,0,448.3333333,0.002734025,0
07/02/2015 07:24,7,7.00,19.65,19.34,0,453,0.002728822,0
07/02/2015 07:25,7,7.00,19.6,19.29,0,451,0.002713259,0
07/02/2015 07:25,7,7.00,19.7,19.39,0,451.5,0.002744454,0
07/02/2015 07:27,7,7.00,19.7,19.39,0,451,0.002744454,0
07/02/2015 07:27,7,7.00,19.7,19.39,0,448,0.002744454,0
07/02/2015 07:28,7,7.00,19.7,19.39,0,450,0.002744454,0
07/02/2015 07:30,7,7.00,19.65,19.34,0,446,0.002728822,0
07/02/2015 07:31,7,7.00,19.7,19.39,0,445,0.002744454,0
07/02/2015 07:32,7,7.00,19.65,19.34,0,446,0.002728822,0
07/02/2015 07:33,7,7.00,19.7,19.4175,0,448.75,0.002748364,0
07/02/2015 07:34,7,7.00,19.7,19.445,0,449,0.002752273,0
07/02/2015 07:34,7,7.00,19.7,19.39,0,454,0.002744454,0
07/02/2015 07:36,7,7.00,19.7,19.39,0,452.6666667,0.002744454,0
07/02/2015 07:37,7,7.00,19.7,19.39,0,450,0.002744454,0
07/02/2015 07:38,7,7.00,19.65,19.34,0,444.5,0.002728822,0
07/02/2015 07:38,7,7.00,19.7,19.39,0,448.5,0.002744454,0
07/02/2015 07:40,7,7.00,19.7,19.39,0,448,0.002744454,0
07/02/2015 07:40,7,7.00,19.7,19.39,0,447,0.002744454,0
07/02/2015 07:41,7,7.00,19.7,19.39,0,449.5,0.002744454,0
07/02/2015 07:43,7,7.00,19.6,19.29,0,450,0.002713259,0
07/02/2015 07:44,7,7.00,19.7,19.39,0,450,0.002744454,0
07/02/2015 07:45,7,7.00,19.7,19.39,0,445,0.002744454,0
07/02/2015 07:46,7,7.00,19.7,19.39,0,447.5,0.002744454,0
07/02/2015 07:46,7,7.00,19.7,19.39,0,454,0.002744454,0
07/02/2015 07:47,7,7.00,19.7,19.5,0,450,0.002760093,0
07/02/2015 07:49,7,7.00,19.7,19.5,0,452,0.002760093,0
07/02/2015 07:50,7,7.00,19.7,19.5,0,447,0.002760093,0
07/02/2015 07:51,7,7.00,19.7,19.5,0,456,0.002760093,0
07/02/2015 07:52,7,7.00,19.65,19.445,0,452,0.002743703,0
07/02/2015 07:53,7,7.00,19.7,19.5,0,452,0.002760093,0
07/02/2015 07:53,7,7.00,19.7,19.445,0,450,0.002752273,0
07/02/2015 07:54,7,7.00,19.65,19.445,0,450.5,0.002743703,0
07/02/2015 07:56,7,7.00,19.6,19.39,0,450.5,0.002727386,0
07/02/2015 07:57,7,7.00,19.7,19.5,0,452,0.002760093,0
07/02/2015 07:58,7,7.00,19.7,19.5,0,455,0.002760093,0
07/02/2015 07:59,7,7.00,19.7,19.5,0,454,0.002760093,0
07/02/2015 07:59,7,7.00,19.6,19.42666667,0,453,0.002732566,0
07/02/2015 08:00,7,8.00,19.6,19.39,0,449,0.002727386,0
07/02/2015 08:02,7,8.00,19.6,19.5,0,451,0.002742927,0
07/02/2015 08:03,7,8.00,19.6,19.5,0,449,0.002742927,0
07/02/2015 08:04,7,8.00,19.575,19.5,0,451,0.00273865,0
07/02/2015 08:05,7,8.00,19.6,19.5,0,455.5,0.002742927,0
07/02/2015 08:06,7,8.00,19.6,19.5,0,453.5,0.002742927,0
07/02/2015 08:06,7,8.00,19.6,19.5,0,445.5,0.002742927,0
07/02/2015 08:08,7,8.00,19.6,19.5,0,448,0.002742927,0
07/02/2015 08:09,7,8.00,19.6,19.5,14,453.5,0.002742927,0
07/02/2015 08:10,7,8.00,19.6,19.5,14,450,0.002742927,0
07/02/2015 08:10,7,8.00,19.6,19.5,14,451,0.002742927,0
07/02/2015 08:12,7,8.00,19.6,19.5,14,451.3333333,0.002742927,0
07/02/2015 08:12,7,8.00,19.6,19.5,14,453.6,0.002742927,0
07/02/2015 08:13,7,8.00,19.6,19.5,14,456,0.002742927,0
07/02/2015 08:15,7,8.00,19.6,19.5,9.333333333,451,0.002742927,0
07/02/2015 08:16,7,8.00,19.6,19.5,10.5,446,0.002742927,0
07/02/2015 08:17,7,8.00,19.6,19.5,7,447,0.002742927,0
07/02/2015 08:18,7,8.00,19.6,19.5,9.333333333,449.3333333,0.002742927,0
07/02/2015 08:19,7,8.00,19.6,19.5,7,450.75,0.002742927,0
07/02/2015 08:19,7,8.00,19.63333333,19.53333333,9.333333333,451.3333333,0.002753358,0
07/02/2015 08:21,7,8.00,19.6,19.5,7,450.5,0.002742927,0
07/02/2015 08:22,7,8.00,19.625,19.5,10,458,0.002747209,0
07/02/2015 08:23,7,8.00,19.6,19.5,13.5,454.5,0.002742927,0
07/02/2015 08:23,7,8.00,19.6,19.5,11.5,459.75,0.002742927,0
07/02/2015 08:25,7,8.00,19.65,19.55,6,457,0.002758584,0
07/02/2015 08:25,7,8.00,19.7,19.55,6,459,0.002767201,0
07/02/2015 08:26,7,8.00,19.675,19.5,6,456.25,0.002755792,0
07/02/2015 08:28,7,8.00,19.675,19.5,6,453,0.002755792,0
07/02/2015 08:29,7,8.00,19.7,19.5,12,452.6666667,0.002760093,0
07/02/2015 08:30,7,8.00,19.675,19.5,24,453.25,0.002755792,0
07/02/2015 08:31,7,8.00,19.7,19.5,24,454,0.002760093,0
07/02/2015 08:31,7,8.00,19.7,19.5,24,458,0.002760093,0
07/02/2015 08:32,7,8.00,19.68,19.478,24,458,0.002753528,0
07/02/2015 08:34,7,8.00,19.7,19.5,14,454.75,0.002760093,0
07/02/2015 08:35,7,8.00,19.675,19.4725,14,453.5,0.002751889,0
07/02/2015 08:36,7,8.00,19.66666667,19.46333333,17.33333333,456.3333333,0.002749158,0
07/02/2015 08:37,7,8.00,19.7,19.5,18.5,457.75,0.002760093,0
07/02/2015 08:38,7,8.00,19.7,19.5,20.33333333,461,0.002760093,0
07/02/2015 08:38,7,8.00,19.7,19.5,26.5,460.25,0.002760093,0
07/02/2015 08:39,7,8.00,19.7,19.5,26.5,458,0.002760093,0
07/02/2015 08:41,7,8.00,19.7,19.5,26.5,459,0.002760093,0
07/02/2015 08:42,7,8.00,19.63333333,19.42666667,22,457,0.002738256,0
07/02/2015 08:43,7,8.00,19.7,19.5,13,451.5,0.002760093,0
07/02/2015 08:44,7,8.00,19.7,19.5,22,451.5,0.002760093,0
07/02/2015 08:44,7,8.00,19.66666667,19.46333333,31,455,0.002749158,0
07/02/2015 08:45,7,8.00,19.675,19.4725,31,458,0.002751889,0
07/02/2015 08:47,7,8.00,19.7,19.5,31,457.5,0.002760093,0
07/02/2015 08:48,7,8.00,19.675,19.4725,31,456.5,0.002751889,0
07/02/2015 08:49,7,8.00,19.63333333,19.42666667,31,454.3333333,0.002738256,0
07/02/2015 08:50,7,8.00,19.675,19.4725,31,455,0.002751889,0
07/02/2015 08:51,7,8.00,19.66666667,19.46333333,42.33333333,456.3333333,0.002749158,0
07/02/2015 08:51,7,8.00,19.65,19.445,48,456,0.002743703,0
07/02/2015 08:53,7,8.00,19.65,19.4725,48,452.5,0.0027476,0
07/02/2015 08:54,7,8.00,19.63333333,19.5,38.33333333,451.3333333,0.002748638,0
07/02/2015 08:55,7,8.00,19.625,19.5,33.5,453,0.002747209,0
07/02/2015 08:55,7,8.00,19.6,19.5,38.33333333,453,0.002742927,0
07/02/2015 08:57,7,8.00,19.6,19.5,33.5,454.5,0.002742927,0
07/02/2015 08:57,7,8.00,19.6,19.5,40.75,456.75,0.002742927,0
07/02/2015 08:58,7,8.00,19.6,19.5,41.5,453.5,0.002742927,0
07/02/2015 09:00,7,9.00,19.575,19.55,38.75,450.25,0.002745703,0
07/02/2015 09:01,7,9.00,19.575,19.6,55,454.75,0.002752757,0
07/02/2015 09:02,7,9.00,19.575,19.6,67.75,455,0.002752757,0
07/02/2015 09:03,7,9.00,19.6,19.6,81.66666667,455.3333333,0.002757055,0
07/02/2015 09:04,7,9.00,19.63333333,19.6,82.66666667,457,0.002762796,0
07/02/2015 09:04,7,9.00,19.65,19.5,89.75,461.5,0.002751498,0
07/02/2015 09:06,7,9.00,19.7,19.53333333,96,458,0.002764832,0
07/02/2015 09:07,7,9.00,19.7675,19.5,93.5,461,0.002771733,0
07/02/2015 09:08,7,9.00,19.79,19.39,93.5,458,0.002759896,0
07/02/2015 09:08,7,9.00,19.79,19.39,91.5,460,0.002759896,0
07/02/2015 09:10,7,9.00,19.89,19.4175,103,453.25,0.002781099,0
07/02/2015 09:10,7,9.00,19.89,19.39,107.25,452.5,0.002777143,0
07/02/2015 09:11,7,9.00,19.92666667,19.42666667,110,455.3333333,0.002788777,0
07/02/2015 09:13,7,9.00,19.945,19.365,112,451,0.00278306,0
07/02/2015 09:14,7,9.00,20,19.34,116,453,0.002788981,0
07/02/2015 09:15,7,9.00,20,19.29,119.5,450.75,0.002781738,0
07/02/2015 09:16,7,9.00,20,19.29,126.3333333,450.6666667,0.002781738,0
07/02/2015 09:16,7,9.00,20,19.2675,133,458.25,0.002778479,0
07/02/2015 09:17,7,9.00,20.06666667,19.26,133,460.6666667,0.002788935,0
07/02/2015 09:19,7,9.00,20.1,19.29,130.5,460,0.002799094,0
07/02/2015 09:20,7,9.00,20.13333333,19.23,137.6666667,457,0.002796137,0
07/02/2015 09:21,7,9.00,20.15,19.2225,137.75,455,0.002797938,0
07/02/2015 09:22,7,9.00,20.13333333,19.2,143.3333333,456.3333333,0.002791755,0
07/02/2015 09:23,7,9.00,20.2,19.2,141.6,461.75,0.002803345,0
07/02/2015 09:23,7,9.00,20.2675,19.2,151.75,459.6,0.002815123,0
07/02/2015 09:24,7,9.00,20.2675,19.175,152,455,0.002811441,0
07/02/2015 09:26,7,9.00,20.29,19.175,157,454.4,0.002815371,0
07/02/2015 09:27,7,9.00,20.29,19.15,153,458.5,0.002811684,0
07/02/2015 09:28,7,9.00,20.365,19.1,165.5,455.75,0.002817394,0
07/02/2015 09:29,7,9.00,20.39,19.075,168,455,0.002818058,0
07/02/2015 09:29,7,9.00,20.39,19.03333333,173.3333333,456,0.002811874,0
07/02/2015 09:30,7,9.00,20.39,19,166.25,455.5,0.002806927,0
07/02/2015 09:32,7,9.00,20.445,19.05,170.5,453.5,0.002823965,0
07/02/2015 09:33,7,9.00,20.5,19.025,172.5,460.5,0.002829875,0
07/02/2015 09:34,7,9.00,20.5,19,175.3333333,454.6666667,0.00282614,0
